"symbol","name","market","asset_type","country"
"PMT^A","PennyMac Mortgage Investment Trust 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Shares of Beneficial Interest","NYSE","equity","usa"
"PMT^B","PennyMac Mortgage Investment Trust 8.00% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Shares of Beneficial Interest","NYSE","equity","usa"
"PMT^C","PennyMac Mortgage Investment Trust 6.75% Series C Cumulative Redeemable Preferred Shares of Beneficial Interest","NYSE","equity","usa"
"PMTU","PennyMac Mortgage Investment Trust 8.50% Senior Notes due 2028","NYSE","equity","usa"
"PMX","PIMCO Municipal Income Fund III Common Shares of Beneficial Interest","NYSE","equity","usa"
"PNC","PNC Financial Services Group Inc. (The) Common Stock","NYSE","equity","usa"
"PNF","PIMCO New York Municipal Income Fund Common Stock","NYSE","equity","usa"
"PNI","Pimco New York Municipal Income Fund II Common Shares of Beneficial Interest","NYSE","equity","usa"
"PNM","PNM Resources Inc. (Holding Co.) Common Stock","NYSE","equity","usa"
"PNNT","PennantPark Investment Corporation Common Stock","NYSE","equity","usa"
"PNW","Pinnacle West Capital Corporation Common Stock","NYSE","equity","usa"
"POR","Portland General Electric Co Common Stock","NYSE","equity","usa"
"POST","Post Holdings Inc. Common Stock","NYSE","equity","usa"
"PPG","PPG Industries Inc. Common Stock","NYSE","equity","usa"
"PPL","PPL Corporation Common Stock","NYSE","equity","usa"
"PPT","Putnam Premier Income Trust Common Stock","NYSE","equity","usa"
"PR","Permian Resources Corporation Class A Common Stock","NYSE","equity","usa"
"PRA","ProAssurance Corporation Common Stock","NYSE","equity","usa"
"PRG","PROG Holdings Inc. Common Stock","NYSE","equity","usa"
"PRGO","Perrigo Company plc Ordinary Shares","NYSE","equity","usa"
"PRH","Prudential Financial Inc. 5.950% Junior Subordinated Notes due 2062","NYSE","equity","usa"
"PRI","Primerica Inc. Common Stock","NYSE","equity","usa"
"PRIM","Primoris Services Corporation Common Stock","NYSE","equity","usa"
"PRKS","United Parks & Resorts Inc. Common Stock","NYSE","equity","usa"
"PRLB","Proto Labs Inc. Common stock","NYSE","equity","usa"
"PRO","PROS Holdings Inc. Common Stock","NYSE","equity","usa"
"PRS","Prudential Financial Inc. 5.625% Junior Subordinated Notes due 2058","NYSE","equity","usa"
"PRT","PermRock Royalty Trust Trust Units","NYSE","equity","usa"
"PRU","Prudential Financial Inc. Common Stock","NYSE","equity","usa"
"PSA","Public Storage Common Stock","NYSE","equity","usa"
"PSA^F","Public Storage Depositary Shares Each Representing 1/1000 of a 5.15% Cumulative Preferred Share of Beneficial Interest Series F par value $0.01 per share","NYSE","equity","usa"
"PSA^G","Public Storage Depositary Shares Each Representing 1/1000 of a 5.05% Cumulative Preferred Share of Beneficial Interest Series G","NYSE","equity","usa"
"PSA^H","Public Storage Depositary Shares Each Representing 1/1000 of a  5.60% Cumulative Preferred  Share of Beneficial Interest Series H","NYSE","equity","usa"
"PSA^I","Public Storage Depositary Shares Each Representing 1/1000 of a 4.875% Cumulative Preferred Share of Beneficial Interest Series I par value $0.01 per share","NYSE","equity","usa"
"PSA^J","Public Storage Depositary Shares Each Representing 1/1000 of a 4.700% Cumulative Preferred Share of Beneficial Interest Series J par value $0.01 per share","NYSE","equity","usa"
"PSA^K","Public Storage Depositary Shares Each Representing 1/1000 of a 4.75% Cumulative Preferred Share of Beneficial Interest Series K","NYSE","equity","usa"
"PSA^L","Public Storage Depositary Shares Each Representing 1/1000 of a 4.625% Cumulative Preferred Share of Beneficial Interest Series L par value $0.01 per share","NYSE","equity","usa"
"PSA^M","Public Storage Depositary Shares Each Representing 1/1000 of a 4.125% Cumulative Preferred Share of Beneficial Interest Series M","NYSE","equity","usa"
"PSA^N","Public Storage Depositary Shares Each Representing 1/1000 of a 3.875% Cumulative Preferred Share of Beneficial Interest Series N","NYSE","equity","usa"
"PSA^O","Public Storage Depositary Shares Each Representing 1/1000 of a 3.900% Cumulative Preferred Share of Beneficial Interest Series O","NYSE","equity","usa"
"PSA^P","Public Storage Depositary Shares Each Representing 1/1000 of a 4.000% Cumulative Preferred Share of Bene cial Interest Series P","NYSE","equity","usa"
"PSA^Q","Public Storage Depositary Shares Each Representing 1/1000 of a 3.950% Cumulative Preferred Share of Beneficial Interest Series Q par value $0.01 per share","NYSE","equity","usa"
"PSA^R","Public Storage Depositary Shares Each Representing 1/1000 of a 4.00% Cumulative Preferred Share of Bene cial Interest Series R","NYSE","equity","usa"
"PSA^S","Public Storage Depositary Shares Each Representing 1/1000 of a 4.100% Cumulative Preferred Share of Beneficial Interest Series S","NYSE","equity","usa"
"PSEC^A","Prospect Capital Corporation 5.35% Series A Fixed Rate Cumulative Perpetual Preferred Stock","NYSE","equity","usa"
"PSN","Parsons Corporation Common Stock","NYSE","equity","usa"
"PSTG","Pure Storage Inc. Class A Common Stock","NYSE","equity","usa"
"PSTL","Postal Realty Trust Inc. Class A Common Stock","NYSE","equity","usa"
"PSX","Phillips 66 Common Stock","NYSE","equity","usa"
"PTA","Cohen & Steers Tax-Advantaged Preferred Securities and Income Fund Common Shares of Beneficial Interest","NYSE","equity","usa"
"PTY","Pimco Corporate & Income Opportunity Fund","NYSE","equity","usa"
"PUMP","ProPetro Holding Corp. Common Stock","NYSE","equity","usa"
"PVH","PVH Corp. Common Stock","NYSE","equity","usa"
"PVL","Permianville Royalty Trust Trust Units ","NYSE","equity","usa"
"PWR","Quanta Services Inc. Common Stock","NYSE","equity","usa"
"PWSC","PowerSchool Holdings Inc. Class A Common Stock","NYSE","equity","usa"
"PX","P10 Inc. Class A Common Stock","NYSE","equity","usa"
"PYN","PIMCO New York Municipal Income Fund III Common Shares of Beneficial Interest","NYSE","equity","usa"
"PZC","PIMCO California Municipal Income Fund III Common Shares of Beneficial Interest","NYSE","equity","usa"
"QS","QuantumScape Corporation Class A Common Stock","NYSE","equity","usa"
"QTWO","Q2 Holdings Inc. Common Stock","NYSE","equity","usa"
"QUAD","Quad Graphics Inc Class A Common Stock","NYSE","equity","usa"
"QVCC","QVC Inc. 6.250% Senior Secured Notes due 2068","NYSE","equity","usa"
"QVCD","QVC Inc. 6.375% Senior Secured Notes due 2067","NYSE","equity","usa"
"R","Ryder System Inc. Common Stock","NYSE","equity","usa"
"RA","Brookfield Real Assets Income Fund Inc. Common Stock","NYSE","equity","usa"
"RAMP","LiveRamp Holdings Inc. Common Stock","NYSE","equity","usa"
"RBC","RBC Bearings Incorporated Common Stock","NYSE","equity","usa"
"RBCP","RBC Bearings Incorporated 5.00% Series A Mandatory Convertible Preferred Stock","NYSE","equity","usa"
"RBLX","Roblox Corporation Class A Common Stock","NYSE","equity","usa"
"RC","Ready Capital Corproation Common Stock","NYSE","equity","usa"
"RC^C","Ready Capital Corporation 6.25% Series C Cumulative Convertible Preferred Stock","NYSE","equity","usa"
"RC^E","Ready Capital Corporation 6.50% Series E Cumulative Redeemable Preferred Stock","NYSE","equity","usa"
"RCB","Ready Capital Corporation 6.20% Senior Notes due 2026","NYSE","equity","usa"
"RCC","Ready Capital Corporation 5.75% Senior Notes due 2026","NYSE","equity","usa"
"RCL","Royal Caribbean Cruises Ltd. Common Stock","NYSE","equity","usa"
"RCS","PIMCO Strategic Income Fund Inc.","NYSE","equity","usa"
"RCUS","Arcus Biosciences Inc. Common Stock","NYSE","equity","usa"
"RDN","Radian Group Inc. Common Stock","NYSE","equity","usa"
"RDW","Redwire Corporation Common Stock","NYSE","equity","usa"
"RES","RPC Inc. Common Stock","NYSE","equity","usa"
"REVG","REV Group Inc. Common Stock","NYSE","equity","usa"
"REX","REX American Resources Corporation","NYSE","equity","usa"
"REXR","Rexford Industrial Realty Inc. Common Stock","NYSE","equity","usa"
"REXR^B","Rexford Industrial Realty Inc. 5.875% Series B Cumulative Redeemable Preferred Stock","NYSE","equity","usa"
"REXR^C","Rexford Industrial Realty Inc. 5.625% Series C Cumulative Redeemable Preferred Stock par value $0.01 per share","NYSE","equity","usa"
"REZI","Resideo Technologies Inc. Common Stock ","NYSE","equity","usa"
"RF","Regions Financial Corporation Common Stock","NYSE","equity","usa"
"RF^B","Regions Financial Corporation Depositary Shares Representing 1/40th Perpetual Preferred Series B","NYSE","equity","usa"
"RF^C","Regions Financial Corporation Depositary Shares each Representing a 1/40th Interest in a  Share of 5.700% Fixed-to-Floating Rate Non-Cumulative  Perpetual Preferred Stock Series C","NYSE","equity","usa"
"RF^E","Regions Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 4.45% Non-Cumulative Perpetual Preferred Stock Series E","NYSE","equity","usa"
"RFI","Cohen & Steers Total Return Realty Fund Inc. Common Stock","NYSE","equity","usa"
"RFL","Rafael Holdings Inc. Class B Common Stock","NYSE","equity","usa"
"RGA","Reinsurance Group of America Incorporated Common Stock","NYSE","equity","usa"
"RGR","Sturm Ruger & Company Inc. Common Stock","NYSE","equity","usa"
"RH","RH Common Stock","NYSE","equity","usa"
"RHI","Robert Half Inc. Common Stock","NYSE","equity","usa"
"RHP","Ryman Hospitality Properties Inc. (REIT)","NYSE","equity","usa"
"RITM","Rithm Capital Corp. Common Stock","NYSE","equity","usa"
"RITM^A","Rithm Capital Corp. 7.50% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock","NYSE","equity","usa"
"RITM^B","Rithm Capital Corp. 7.125% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock","NYSE","equity","usa"
"RITM^C","Rithm Capital Corp. 6.375% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock","NYSE","equity","usa"
"RITM^D","Rithm Capital Corp. 7.00% Fixed-Rate Reset Series D Cumulative Redeemable Preferred Stock","NYSE","equity","usa"
"RJF","Raymond James Financial Inc. Common Stock","NYSE","equity","usa"
"RJF^B","Raymond James Financial Inc. Depositary Shares each representing a 1/40th interest in a share of 6.375% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock","NYSE","equity","usa"
"RKT","Rocket Companies Inc. Class A Common Stock","NYSE","equity","usa"
"RL","Ralph Lauren Corporation Common Stock","NYSE","equity","usa"
"RLI","RLI Corp. Common Stock (DE)","NYSE","equity","usa"
"RLJ","RLJ Lodging Trust Common Shares of Beneficial Interest $0.01 par value","NYSE","equity","usa"
"RLJ^A","RLJ Lodging Trust $1.95 Series A Cumulative Convertible  Preferred Shares","NYSE","equity","usa"
"RM","Regional Management Corp. Common Stock","NYSE","equity","usa"
"RMAX","RE/MAX Holdings Inc. Class A Common Stock","NYSE","equity","usa"
"RMD","ResMed Inc. Common Stock","NYSE","equity","usa"
"RMT","Royce Micro-Cap Trust Inc. Common Stock","NYSE","equity","usa"
"RNG","RingCentral Inc. Class A Common Stock","NYSE","equity","usa"
"RNGR","Ranger Energy Services Inc. Class A Common Stock","NYSE","equity","usa"
"RNP","Cohen & Steers REIT and Preferred and Income Fund Inc. Common Shares","NYSE","equity","usa"
"RNST","Renasant Corporation Common Stock","NYSE","equity","usa"
"ROG","Rogers Corporation Common Stock","NYSE","equity","usa"
"ROK","Rockwell Automation Inc. Common Stock","NYSE","equity","usa"
"ROL","Rollins Inc. Common Stock","NYSE","equity","usa"
"RPM","RPM International Inc. Common Stock","NYSE","equity","usa"
"RQI","Cohen & Steers Quality Income Realty Fund Inc Common Shares","NYSE","equity","usa"
"RRC","Range Resources Corporation Common Stock","NYSE","equity","usa"
"RRX","Regal Rexnord Corporation Common Stock","NYSE","equity","usa"
"RS","Reliance Inc. Common Stock","NYSE","equity","usa"
"RSG","Republic Services Inc. Common Stock","NYSE","equity","usa"
"RSI","Rush Street Interactive Inc. Class A Common Stock","NYSE","equity","usa"
"RTO","Rentokil Initial plc American Depositary Shares (each representing five (5) Ordinary Shares)","NYSE","equity","usa"
"RTX","RTX Corporation Common Stock","NYSE","equity","usa"
"RVLV","Revolve Group Inc. Class A Common Stock","NYSE","equity","usa"
"RVT","Royce Small-Cap Trust Inc. Common Stock","NYSE","equity","usa"
"RVTY","Revvity Inc. Common Stock","NYSE","equity","usa"
"RWT","Redwood Trust Inc. Common Stock","NYSE","equity","usa"
"RWT^A","Redwood Trust Inc. 10.00% Series A Fixed-Rate Reset Cumulative Redeemable Preferred Stock","NYSE","equity","usa"
"RWTN","Redwood Trust Inc. 9.125% Senior Notes Due 2029","NYSE","equity","usa"
"RXO","RXO Inc. Common Stock","NYSE","equity","usa"
"RYAM","Rayonier Advanced Materials Inc. Common Stock","NYSE","equity","usa"
"RYAN","Ryan Specialty Holdings Inc. Class A Common Stock","NYSE","equity","usa"
"RYI","Ryerson Holding Corporation Common Stock","NYSE","equity","usa"
"RYN","Rayonier Inc. REIT Common Stock","NYSE","equity","usa"
"RZB","Reinsurance Group of America Incorporated 5.75% Fixed-To-Floating Rate Subordinated Debentures due 2056","NYSE","equity","usa"
"RZC","Reinsurance Group of America Incorporated 7.125% Fixed-Rate Reset Subordinated Debentures due 2052","NYSE","equity","usa"
"S","SentinelOne Inc. Class A Common Stock","NYSE","equity","usa"
"SABA","Saba Capital Income & Opportunities Fund II Shares of Beneficial Interest","NYSE","equity","usa"
"SAFE","Safehold Inc. New Common Stock ","NYSE","equity","usa"
"SAH","Sonic Automotive Inc. Common Stock","NYSE","equity","usa"
"SAJ","Saratoga Investment Corp 8.00% Notes due 2027","NYSE","equity","usa"
"SAM","Boston Beer Company Inc. (The) Common Stock","NYSE","equity","usa"
"SAR","Saratoga Investment Corp New","NYSE","equity","usa"
"SAT","Saratoga Investment Corp 6.00% Notes due 2027","NYSE","equity","usa"
"SAVE","Spirit Airlines Inc. Common Stock","NYSE","equity","usa"
"SAY","Saratoga Investment Corp 8.125% Notes due 2027","NYSE","equity","usa"
"SAZ","Saratoga Investment Corp 8.50% Notes due 2028","NYSE","equity","usa"
"SBH","Sally Beauty Holdings Inc. (Name to be changed from Sally Holdings Inc.) Common Stock","NYSE","equity","usa"
"SBI","Western Asset Intermediate Muni Fund Inc Common Stock","NYSE","equity","usa"
"SBOW","SilverBow Resorces Inc. Common Stock","NYSE","equity","usa"
"SBR","Sabine Royalty Trust Common Stock","NYSE","equity","usa"
"SCCO","Southern Copper Corporation Common Stock","NYSE","equity","usa"
"SCD","LMP Capital and Income Fund Inc. Common Stock","NYSE","equity","usa"
"SCE^G","SCE Trust II Trust Preferred Securities","NYSE","equity","usa"
"SCE^H","SCE Trust III Fixed/Floating Rate Trust Preference Securities","NYSE","equity","usa"
"SCE^J","Southern California Edison Company 5.375% Fixed-to-Floating Rate Trust Preference Securities","NYSE","equity","usa"
"SCE^K","Southern California Edison Company 5.45% Fixed-to-Floating Rate Trust Preference Securities","NYSE","equity","usa"
"SCE^L","SCE TRUST VI","NYSE","equity","usa"
"SCE^M","SCE Trust VII 7.50% Trust Preference Securities","NYSE","equity","usa"
"SCHW","Charles Schwab Corporation (The) Common Stock","NYSE","equity","usa"
"SCHW^D","The Charles Schwab Corporation Depositary Shares each representing 1/40th interest in a share of 5.95% Non-Cumulative Perpetual Preferred Stock Series D","NYSE","equity","usa"
"SCHW^J","The Charles Schwab Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 4.450% Non-Cumulative Perpetual Preferred Stock Series J","NYSE","equity","usa"
"SCI","Service Corporation International Common Stock","NYSE","equity","usa"
"SCL","Stepan Company Common Stock","NYSE","equity","usa"
"SCM","Stellus Capital Investment Corporation Common Stock","NYSE","equity","usa"
"SCS","Steelcase Inc. Common Stock","NYSE","equity","usa"
"SCX","L.S. Starrett Company (The) Common Stock","NYSE","equity","usa"
"SD","SandRidge Energy Inc. Common Stock","NYSE","equity","usa"
"SE","Sea Limited American Depositary Shares each representing one Class A Ordinary Share","NYSE","equity","usa"
"SEE","Sealed Air Corporation Common Stock","NYSE","equity","usa"
"SEM","Select Medical Holdings Corporation Common Stock","NYSE","equity","usa"
"SEMR","SEMrush Holdings Inc. Class A Common Stock","NYSE","equity","usa"
"SES","SES AI Corporation Class A Common Stock","NYSE","equity","usa"
"SF","Stifel Financial Corporation Common Stock","NYSE","equity","usa"
"SF^B","Stifel Financial Corporation Depositary Shares Each Representing 1/1000th  Interest in a Share of 6.25% Non-Cumulative  Preferred Stock Series B","NYSE","equity","usa"
"SF^C","Stifel Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 6.125% Non Cumulative Preferred Stock Series C","NYSE","equity","usa"
"SF^D","Stifel Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 4.50% Non-Cumulative Preferred Stock Series D","NYSE","equity","usa"
"SFB","Stifel Financial Corporation 5.20% Senior Notes due 2047","NYSE","equity","usa"
"SFBS","ServisFirst Bancshares Inc. Common Stock","NYSE","equity","usa"
"SG","Sweetgreen Inc. Class A Common Stock","NYSE","equity","usa"
"SGU","Star Group L.P. Common Stock","NYSE","equity","usa"
"SHAK","Shake Shack Inc. Class A Common Stock","NYSE","equity","usa"
"SHO","Sunstone Hotel Investors Inc. Sunstone Hotel Investors Inc. Common Shares","NYSE","equity","usa"
"SHO^H","Sunstone Hotel Investors Inc. 6.125% Series H Cumulative Redeemable Preferred Stock","NYSE","equity","usa"
"SHO^I","Sunstone Hotel Investors Inc. 5.70% Series I Cumulative Redeemable Preferred Stock","NYSE","equity","usa"
"SHW","Sherwin-Williams Company (The) Common Stock","NYSE","equity","usa"
